code,additives_n,energy_100g,fat_100g,fiber_100g,proteins_100g,sugars_100g,sodium_100g,salt_100g,carbohydrates_100g,healthy
3270160875948,0.0,653.0,5.1,4.6,14.0,2.4,0.276,0.69,11.0,1.0
3270160876013,1.0,326.0,4.7,2.7,1.4,5.3,0.156,0.39,6.3,1.0
3270160876198,1.0,385.0,4.3,2.2,1.9,1.5,0.164,0.41,10.0,1.0
3270160876358,0.0,305.0,0.9,4.7,4.4,2.7,0.056,0.14,9.4,1.0
3270160876433,0.0,238.0,2.9,1.5,2.6,2.1,0.188,0.47,4.5,1.0
3270160876457,0.0,367.0,4.4,1.6,1.7,3.2,0.14,0.35,9.6,1.0
3270160876464,0.0,293.0,4.0,1.0,1.5,4.0,0.124,0.31,6.5,1.0
3270160876471,0.0,247.0,3.3,1.4,2.5,2.2,0.144,0.36,4.3,1.0
3270160876488,0.0,192.0,2.5,2.2,1.7,0.5,0.124,0.31,3.2,1.0
3270160876518,0.0,176.0,0.5,3.5,2.6,4.5,0.008,0.02,6.2,1.0
3270160876693,0.0,147.0,0.5,2.1,1.0,4.2,0.012,0.03,6.0,1.0
3270160876778,0.0,192.0,0.7,2.5,1.2,4.6,0.0,0.0,7.6,1.0
3270160876785,0.0,485.0,4.4,1.5,8.3,2.2,0.236,0.59,10.0,1.0
3270160876792,1.0,962.0,14.0,1.3,7.3,0.5,0.252,0.63,18.0,0.0
3270160876938,0.0,264.0,0.9,6.4,5.0,3.0,0.012,0.03,5.5,1.0
3270160877256,0.0,653.0,7.8,2.8,5.8,2.5,0.24,0.6,14.0,0.0
3270160877263,0.0,146.0,0.0,4.1,1.7,2.1,0.008,0.02,4.7,1.0
3270160877287,1.0,293.0,3.2,3.1,3.2,4.6,0.208,0.52,5.8,1.0
3270160877348,0.0,121.0,0.8,2.3,3.1,0.9,0.012,0.03,1.1,1.0
3270160877683,0.0,142.0,0.5,2.2,1.6,4.4,0.0,0.0,4.8,1.0
3270160877768,0.0,130.0,0.5,2.5,0.6,4.6,0.052,0.13,4.9,1.0
3270160877928,1.0,548.0,7.3,3.1,1.7,0.8,0.208,0.52,13.0,0.0
3270160878017,0.0,243.0,2.7,0.9,1.6,2.0,0.16,0.4,6.5,1.0
3270160878185,0.0,71.0,0.5,1.0,0.5,2.4,0.004,0.01,3.9,1.0
3270160878192,0.0,251.0,0.5,0.0,0.5,8.1,0.0,0.0,14.0,1.0
3270160878208,0.0,602.0,7.2,1.7,5.1,3.2,0.264,0.66,14.0,0.0
3270160878215,1.0,428.0,4.1,1.2,4.4,2.5,0.168,0.42,11.0,1.0
3270160878598,0.0,213.0,2.0,2.6,1.5,2.5,0.08,0.2,5.7,1.0
3270160878673,0.0,459.0,7.7,1.4,4.0,3.9,0.24,0.6,5.8,0.0
3270160879151,0.0,145.0,0.5,4.1,1.7,2.1,0.008,0.02,4.7,1.0
3270160879168,0.0,477.0,6.1,2.4,1.7,5.4,0.172,0.43,12.0,0.0
3270160879243,0.0,322.0,2.3,2.1,1.5,2.8,0.14,0.35,11.0,1.0
3270160879328,0.0,230.0,0.5,4.7,4.0,1.1,0.016,0.04,6.2,1.0
3270160879403,0.0,473.0,5.9,2.0,4.8,1.4,0.16,0.4,9.3,1.0
3270160879410,0.0,690.0,10.0,2.0,8.3,0.9,0.172,0.43,9.2,0.0
3270160879588,0.0,145.0,0.5,4.1,1.7,2.1,0.008,0.02,4.7,1.0
3270160879595,0.0,146.0,0.0,4.1,1.7,2.1,0.0,0.0,4.7,1.0
3270160879601,0.0,130.0,0.5,3.6,1.6,2.0,0.0,0.0,4.1,1.0
3270160879618,0.0,265.0,0.5,2.9,1.7,6.1,0.032,0.08,12.0,1.0
3270160879670,0.0,96.0,0.0,1.3,1.2,1.7,0.0,0.0,3.6,1.0
3270160879748,0.0,96.0,0.5,1.3,1.2,1.7,0.004,0.01,3.6,1.0
3270160879755,2.0,552.0,12.0,4.0,1.2,0.5,0.076,0.19,2.0,1.0
3270160879823,0.0,117.0,0.5,4.0,3.1,0.5,0.008,0.02,0.6,1.0
3270160879908,0.0,71.0,0.5,1.2,0.9,2.3,0.004,0.01,2.3,1.0
3270160880119,1.0,536.0,4.5,0.5,20.0,0.5,0.268,0.67,1.8,1.0
3270160880133,0.0,527.0,4.1,2.0,18.0,2.9,0.216,0.54,3.0,1.0
3270160880218,0.0,1234.0,22.0,0.7,25.0,0.5,0.64,1.6,0.5,0.0
3270160880355,0.0,1481.0,32.0,0.0,16.0,0.6,0.016,0.04,1.5,0.0
3270160880485,0.0,1050.0,21.0,1.0,15.0,0.4,0.284,0.71,1.0,0.0
3270160880508,1.0,699.0,5.9,0.5,18.0,0.8,0.24,0.6,10.0,1.0
3270160881130,1.0,2243.0,55.0,0.2,7.8,1.9,0.52,1.3,2.8,0.0
3270160881390,0.0,448.0,1.5,0.0,23.0,0.0,0.044,0.11,0.0,1.0
3270160881550,1.0,2297.0,56.9,0.4,7.6,0.8,0.4,1.0,1.9,0.0
3270160881710,0.0,573.0,3.0,0.5,27.0,0.9,0.34,0.85,0.9,1.0
3270160881895,0.0,860.0,11.0,1.0,18.0,0.5,0.44,1.1,8.9,0.0
3270160881970,0.0,456.0,1.2,0.5,24.0,0.5,0.044,0.11,0.5,1.0
3270160882045,0.0,636.0,8.0,0.0,20.0,0.0,0.068,0.17,0.0,1.0
3270160882106,1.0,527.0,6.0,0.9,17.0,0.6,0.136,0.34,0.7,1.0
3270160882205,2.0,1088.0,20.0,0.1,16.0,2.1,0.44,1.1,4.0,0.0
3270160882236,0.0,331.0,2.1,0.5,15.0,0.5,0.352,0.88,0.5,1.0
3270160882243,0.0,762.0,9.9,0.5,23.0,0.5,0.212,0.53,0.5,0.0
3270160882267,0.0,987.0,19.0,0.5,17.0,0.5,0.0,0.0,0.5,0.0
3270160882380,3.0,747.0,10.0,1.1,18.0,1.3,0.192,0.48,2.5,1.0
3270160882540,5.0,865.0,8.4,1.4,17.0,0.5,0.44,1.1,16.0,1.0
3270160882632,0.0,548.0,4.4,0.0,22.0,0.7,0.052,0.13,0.7,1.0
3270160882762,3.0,842.0,10.0,0.2,18.0,0.3,0.511,1.2775,9.7,0.0
3270160882885,0.0,586.0,4.5,0.5,24.0,0.8,0.4,1.0,0.9,1.0
3270160882960,0.0,841.0,9.7,0.5,14.0,1.0,0.4,1.0,14.0,1.0
3270160883790,4.0,946.0,10.0,1.6,18.0,1.3,0.48,1.2,15.0,0.0
3270160883806,1.0,724.0,6.4,0.5,16.0,1.0,0.228,0.57,13.0,1.0
3270160883950,5.0,849.0,8.5,0.9,13.0,0.9,0.56,1.4,19.0,0.0
3270160884285,0.0,749.0,10.0,0.86,17.0,3.6,0.164,0.41,4.0,1.0
3270160884339,0.0,565.0,6.7,0.0,19.0,0.0,0.068,0.17,0.0,1.0
3270160884360,0.0,452.0,1.0,0.0,25.0,0.1,0.044,0.11,0.1,1.0
3270160884780,0.0,2320.0,58.0,0.5,6.7,1.4,0.32,0.8,2.6,0.0
3270160890064,0.0,686.0,7.1,2.7,6.0,0.8,0.28,0.7,18.0,1.0
3270160890095,1.0,1232.0,16.0,3.2,11.0,4.1,0.52,1.3,25.0,0.0
3270160890101,1.0,1172.0,12.0,1.8,8.3,3.7,0.32,0.8,35.0,0.0
3270160890118,3.0,815.0,4.8,2.9,9.0,1.7,0.68,1.7,27.0,0.0
3270160890125,2.0,1050.0,11.0,2.4,12.0,5.3,0.43600002,1.09,25.0,0.0
3270160890132,1.0,946.0,8.6,2.5,10.1,4.4,0.316,0.79,25.8,0.0
3270160890149,3.0,874.0,7.9,2.3,11.0,1.6,0.64,1.6,22.0,0.0
3270160890156,2.0,791.0,4.4,2.1,11.0,1.5,0.6,1.5,25.0,0.0
3270160890163,1.0,826.0,7.0,3.5,9.9,2.5,0.4,1.0,22.0,1.0
3270160890170,3.0,816.0,5.2,1.7,6.1,1.4,0.404,1.01,30.0,1.0
3270160890187,4.0,946.0,8.3,1.9,9.3,3.3,0.52,1.3,28.0,0.0
3270160890200,0.0,1033.0,17.0,4.0,5.8,3.4,0.32,0.8,17.0,0.0
3270160890224,0.0,933.0,9.1,4.1,7.6,5.6,0.24,0.6,26.0,1.0
3270160890231,0.0,649.0,6.3,4.0,6.6,3.6,0.22,0.55,16.0,1.0
3270160890262,6.0,958.0,7.2,1.6,12.0,4.0,0.52,1.3,28.0,0.0
3270160890279,1.0,871.0,6.6,2.8,10.0,5.3,0.368,0.92,26.0,1.0
3270160890286,9.0,1059.0,11.0,1.9,11.0,6.0,0.48000002,1.2,28.0,0.0
3270160890293,0.0,933.0,15.0,0.5,21.0,0.5,0.79,1.975,0.5,0.0
3270160890316,1.0,962.0,4.8,2.0,9.0,1.3,0.6,1.5,37.0,1.0
3270160890323,0.0,987.0,7.2,1.3,11.0,1.2,0.64,1.6,31.0,0.0
3270160890330,3.0,932.0,7.8,2.7,17.0,2.2,0.828,2.07,20.0,0.0
3270160890354,10.0,1364.0,24.0,0.5,8.5,4.3,0.39,0.975,20.0,0.0
3270160890361,0.0,1406.0,29.0,5.6,8.6,0.3,0.44,1.1,7.3,0.0
3270160890385,0.0,1029.0,8.8,4.5,10.0,3.3,0.26,0.65,30.0,1.0
3270160890408,0.0,1192.0,12.0,4.9,11.0,3.4,0.312,0.78,30.0,1.0
3270160890422,5.0,1105.0,16.0,1.1,9.1,0.6,0.296,0.74,20.0,0.0
3270160890439,2.0,1305.0,15.0,2.4,11.0,2.0,0.52,1.3,34.0,0.0
3270160890453,7.0,1925.0,37.0,1.2,5.7,18.0,0.188,0.47,27.0,0.0
3270160890477,7.0,808.0,12.1,1.7,13.9,6.4,0.444,1.11,6.4,0.0
3270160890484,11.0,657.0,11.0,2.3,7.8,5.1,0.44,1.1,6.4,1.0
3270160890491,12.0,1004.0,13.0,3.2,8.4,1.7,0.448,1.12,22.0,0.0
3270160890507,11.0,1305.0,20.0,2.0,11.0,6.2,0.48,1.2,21.0,0.0
3270160890521,3.0,1046.0,19.0,0.9,8.7,3.7,0.48,1.2,10.0,0.0
3270160890538,5.0,1431.0,25.0,1.8,7.8,2.8,0.5,1.25,22.0,0.0
3270160890545,3.0,586.0,8.6,1.9,2.2,6.4,0.26,0.65,13.0,0.0
3270160890552,6.0,785.0,12.5,2.1,8.3,2.8,0.408432,1.02108,9.8,0.0
3270160890569,1.0,766.0,11.0,0.7,10.0,5.0,0.608,1.52,7.8,0.0
3270160890576,0.0,582.0,8.7,1.6,6.0,1.8,0.296,0.74,8.5,
3270160890606,6.0,1159.0,16.0,1.7,5.8,2.1,0.37,0.925,26.0,0.0
3270160890620,6.0,908.0,11.0,2.5,12.0,4.2,0.52,1.3,17.0,0.0
3270160890637,6.0,1439.0,23.0,1.9,4.4,12.0,0.32,0.8,30.0,0.0
3270160890644,0.0,753.0,8.5,3.0,8.5,2.4,0.336,0.84,16.0,1.0
3270160890651,1.0,1046.0,12.0,2.1,11.0,2.1,0.4,1.0,23.0,0.0
3270160890675,3.0,427.0,5.0,1.8,4.7,5.1,0.248,0.62,8.8,
3270160890682,1.0,746.0,11.0,1.2,8.2,2.0,0.348,0.87,10.0,0.0
3270160890835,0.0,833.0,11.0,1.9,6.9,7.0,0.276,0.69,18.0,0.0
3270160890842,0.0,891.0,13.0,1.7,5.7,1.8,0.364,0.91,18.0,0.0
3270160890859,0.0,881.0,13.0,1.6,8.3,2.4,0.436,1.09,15.0,0.0
3270160890866,0.0,639.0,7.4,1.4,6.9,1.8,0.356,0.89,16.0,1.0
3270160890873,3.0,827.0,12.0,4.5,8.8,2.4,0.336,0.84,11.0,1.0
3270160890880,2.0,431.0,5.0,3.1,4.3,1.9,0.224,0.56,9.0,1.0
3270160890897,0.0,920.0,6.0,2.2,9.7,1.9,0.44,1.1,31.0,1.0
3270160890941,0.0,967.0,5.2,1.5,10.0,7.6,0.6,1.5,35.0,0.0
3270160891054,2.0,879.0,11.0,2.4,11.0,2.9,0.464,1.16,15.0,0.0
3270160891078,0.0,1230.0,18.0,1.9,11.0,2.9,0.392,0.98,22.0,0.0
3270160891108,9.0,852.0,8.4,3.6,9.2,3.1,0.304,0.76,21.0,
3270160891115,2.0,1172.0,18.0,1.1,8.8,1.7,0.44,1.1,20.0,0.0
3270160891139,3.0,837.0,5.5,2.6,9.3,3.2,0.532,1.33,26.0,1.0
3270160891153,3.0,1004.0,13.0,1.9,8.2,2.0,0.32,0.8,22.0,0.0
3270160891184,0.0,481.0,7.6,0.9,6.6,2.2,0.36,0.9,4.7,
3270160891191,0.0,544.0,8.3,0.9,8.6,1.1,0.336,0.84,5.0,0.0
3270160891214,0.0,448.0,5.2,1.0,8.9,2.2,0.364,0.91,5.7,1.0
3270160891290,6.0,1075.0,15.0,3.5,10.0,5.4,0.52,1.3,19.0,0.0
3270160891306,8.0,944.0,15.0,1.8,5.5,6.6,0.32,0.8,16.0,0.0
3270160891313,0.0,1027.0,7.7,4.4,9.5,4.4,0.544,1.36,32.0,0.0
3270160891320,2.0,1255.0,15.0,4.4,8.5,4.6,0.43,1.075,32.0,0.0
3270160891351,4.0,828.0,13.0,1.7,10.0,4.1,0.68,1.7,8.3,0.0
3270160891382,1.0,1140.0,18.0,1.0,11.0,2.7,0.364,0.91,18.0,0.0
3270160891467,4.0,1079.0,16.0,1.0,10.0,2.7,0.36,0.9,17.0,0.0
3270160891474,0.0,1109.0,14.0,1.6,26.0,2.7,0.304,0.76,9.5,1.0
3270160891528,0.0,1118.0,14.0,1.98,17.0,1.1,0.4,1.0,17.0,0.0
3270160891535,0.0,908.0,5.0,1.9,10.0,5.0,0.6,1.5,32.0,0.0
3270160891566,10.0,1077.0,14.0,1.7,13.0,4.6,0.48,1.2,25.0,0.0
3270160891597,0.0,950.0,14.0,2.0,6.7,3.2,0.284,0.71,19.0,0.0
3270160891603,0.0,1038.0,15.0,3.6,6.3,2.5,0.232,0.58,20.0,0.0
3270160891610,0.0,1050.0,15.0,3.0,9.2,1.8,0.292,0.73,17.0,0.0
3270160891634,0.0,661.0,9.1,0.9,3.6,1.5,0.22,0.55,15.0,1.0
3270160891641,4.0,549.0,7.8,2.0,5.0,2.3,0.192,0.48,9.5,1.0
3270160891658,2.0,808.0,11.0,3.3,4.8,6.2,0.368,0.92,17.0,0.0
3270160891665,1.0,1071.0,8.8,2.9,9.3,6.1,0.48,1.2,34.0,1.0
3270160891689,2.0,1480.0,26.0,1.1,6.5,2.1,0.48000002,1.2,24.0,0.0
3270160891719,1.0,934.0,9.5,2.4,11.0,2.0,0.6,1.5,22.0,0.0
3270160891764,3.0,1209.0,11.0,2.4,11.0,6.0,0.6,1.5,36.0,0.0
3270160891795,6.0,1251.0,17.0,1.7,13.0,6.3,0.44,1.1,24.0,0.0
3270160891801,0.0,1293.0,19.0,2.5,12.0,3.7,0.48,1.2,21.0,
3270160891832,1.0,975.0,14.0,2.6,13.0,5.9,0.56,1.4,18.0,0.0
3270160891849,0.0,1114.0,17.0,1.7,8.0,2.2,0.4,1.0,21.0,
3270160891856,0.0,1172.0,20.0,1.2,7.8,2.6,0.328,0.82,16.0,
3270160891863,0.0,1092.0,19.0,1.2,5.0,2.6,0.264,0.66,18.0,0.0
3270160891870,0.0,1092.0,17.0,1.4,6.4,3.6,0.36,0.9,19.0,0.0
3270160891887,2.0,644.0,5.7,2.8,8.1,2.5,0.332,0.83,16.3,1.0
3270160891894,5.0,922.0,18.0,2.0,3.8,6.1,0.14,0.35,10.0,0.0
3270160891900,0.0,1159.0,19.0,1.4,8.3,2.5,0.324,0.81,17.0,0.0
3270160891917,3.0,505.0,8.0,1.3,4.4,2.7,0.396,0.99,11.0,0.0
3270160891924,0.0,657.0,9.1,1.6,7.3,2.9,0.368,0.92,11.0,0.0
3270160891986,2.0,1113.0,12.0,1.0,9.5,2.5,0.264,0.66,30.0,1.0
3270160892006,0.0,783.0,9.3,1.9,8.3,4.2,0.368,0.92,17.0,0.0
3270160892051,1.0,1027.0,13.0,1.7,11.0,5.3,0.56,1.4,19.0,0.0
3270160892112,14.0,1054.0,12.8,2.6,8.8,10.9,0.38,0.95,24.1,0.0
3270160892129,1.0,987.0,6.5,1.9,11.0,6.1,0.56,1.4,33.0,0.0
3270160892181,2.0,1163.0,19.0,2.8,9.9,0.9,0.48,1.2,15.0,0.0
3270160892211,6.0,1084.0,11.0,3.6,8.2,6.9,0.4,1.0,30.0,1.0
3270160892228,0.0,1243.0,19.0,3.7,5.7,5.0,0.348,0.87,25.0,0.0
3270160892242,2.0,946.0,13.0,4.2,7.6,3.9,0.44,1.1,18.0,1.0
3270160892259,2.0,1272.0,13.0,5.7,15.0,9.1,0.8,2.0,29.0,0.0
3270160892266,3.0,1033.0,13.0,1.7,11.0,3.3,0.3,0.75,21.0,0.0
3270160892273,1.0,1125.0,15.0,0.6,9.3,2.0,0.36,0.9,25.0,0.0
3270160892327,0.0,699.0,8.5,4.6,5.3,2.6,0.264,0.66,15.0,1.0
3270160892334,1.0,678.0,8.7,3.1,6.5,3.7,0.268,0.67,13.0,1.0
3270160892341,2.0,653.0,7.8,4.5,7.7,2.4,0.2,0.5,11.0,1.0
3270160892372,4.0,1074.0,20.0,1.0,13.0,1.6,0.6,1.5,7.3,0.0
3270160892402,3.0,673.0,12.0,2.0,6.8,3.8,0.352,0.88,6.3,1.0
3270160892433,1.0,925.0,12.0,1.2,13.0,2.8,0.356,0.89,15.0,0.0
3270160892440,0.0,862.0,9.7,0.9,15.0,0.9,0.4,1.0,15.0,
3270160892457,2.0,1639.0,32.4,1.5,18.5,1.4,0.368,0.92,6.8,0.0
3270160892464,5.0,1000.0,10.0,1.5,11.0,2.3,0.52,1.3,25.0,0.0
3270160892471,2.0,512.0,3.67,1.94,2.78,3.39,0.244,0.611,18.3,1.0
3270160892501,0.0,1238.0,20.0,2.6,6.6,1.2,0.52,1.3,21.0,0.0
3270160892549,0.0,791.0,4.7,2.7,5.4,4.4,0.68,1.7,30.0,0.0
3270160892556,0.0,668.0,8.8,3.1,2.6,7.3,0.32,0.8,16.0,1.0
3270160892600,1.0,1106.0,16.0,2.3,11.0,3.1,0.52,1.3,17.0,0.0
3270160892631,1.0,938.0,14.0,2.2,4.5,2.8,0.296,0.74,19.0,0.0
3270160892655,2.0,941.0,14.0,2.5,5.0,4.4,0.348,0.87,18.0,0.0
3270160892693,3.0,527.0,7.2,1.1,4.8,2.2,0.328,0.82,10.0,0.0
3270160892747,0.0,423.0,5.2,1.1,7.1,2.2,0.28,0.7,6.2,
3270160892754,2.0,728.0,8.6,3.2,8.5,4.8,0.48,1.2,14.0,0.0
3270160892785,0.0,1075.0,18.0,2.4,4.0,3.7,0.328,0.82,19.0,0.0
3270160892792,2.0,758.0,14.9,1.2,5.9,2.8,0.324,0.81,5.7,0.0
3270160892822,1.0,887.0,4.8,2.5,10.0,2.3,0.52,1.3,31.0,1.0
3270160892846,2.0,945.0,13.0,2.0,11.0,1.4,0.48,1.2,15.0,0.0
3270160892860,1.0,1200.0,18.0,1.48,9.6,2.1,0.396,0.99,22.0,0.0
3270160892891,3.0,1016.0,10.0,2.2,11.0,5.6,0.56,1.4,25.0,0.0
3270160892938,3.0,711.0,7.7,2.0,7.9,1.7,0.144,0.36,16.0,1.0
3270160893034,1.0,841.0,6.6,2.2,6.1,2.3,0.4,1.0,28.0,1.0
3270160893089,1.0,1066.0,9.9,1.2,7.6,2.3,0.48,1.2,33.0,0.0
3270160893096,4.0,803.0,6.5,1.4,7.7,3.8,0.348,0.87,25.0,0.0
3270160893102,0.0,943.0,7.2,1.9,11.6,0.5,0.548,1.37,27.3,0.0
3270160893195,1.0,490.0,8.1,0.9,5.4,2.0,0.312,0.78,5.3,
3270160893287,0.0,1131.0,12.5,2.8,10.3,3.7,0.6,1.5,27.7,0.0
3270160893409,0.0,962.0,9.7,2.3,8.9,4.3,0.384,0.96,26.0,1.0
3270160893522,4.0,1029.0,10.5,1.8,11.6,8.0,0.4,1.0,25.2,0.0
3270160893768,0.0,941.0,9.0,2.2,6.5,4.4,0.376,0.94,28.0,1.0
3270160893782,11.0,1094.0,9.9,2.1,14.0,8.0,0.44,1.1,28.0,0.0
3270160893799,7.0,1021.0,13.0,2.2,7.2,6.5,0.52,1.3,23.0,0.0
3270160893867,5.0,968.0,10.8,1.5,13.5,4.1,0.532,1.33,19.3,0.0
3270160893911,2.0,954.0,7.6,2.5,10.0,2.4,0.296,0.74,28.0,1.0
3270160894031,6.0,1117.0,14.0,2.3,14.0,2.7,0.356,0.89,20.0,0.0
3270160894048,0.0,532.0,4.73,1.93,4.0,2.87,0.187,0.467,16.0,1.0
3270160894079,1.0,1038.0,13.0,2.7,8.5,17.0,0.356,0.89,24.0,0.0
3270160894086,10.0,1117.0,10.0,4.7,10.0,3.4,0.52,1.3,32.0,0.0
3270160894093,4.0,873.0,6.2,2.5,14.0,2.0,0.68,1.7,23.0,0.0
3270160894208,1.0,883.0,8.0,1.7,9.4,7.4,0.56,1.4,24.0,0.0
3270160894215,2.0,1044.0,8.5,2.2,12.0,1.8,0.76,1.9,30.0,0.0
3270160894239,1.0,1053.0,11.0,3.0,11.0,1.6,0.44,1.1,26.0,0.0
3270160894277,1.0,922.0,7.9,2.7,9.1,4.0,0.484,1.21,26.8,1.0
3270160894406,2.0,996.0,9.9,1.7,7.7,3.5,0.44,1.1,29.0,0.0
3270160894697,18.0,1121.0,18.0,2.7,9.3,6.6,0.52,1.3,17.0,0.0
3270160895052,0.0,502.0,4.0,2.8,5.3,2.5,0.244,0.61,15.0,1.0
3270160895151,0.0,456.0,2.5,3.1,7.2,1.5,0.12,0.3,13.0,1.0
3270160895205,2.0,1124.0,12.0,1.5,12.0,6.2,0.328,0.82,28.0,0.0
3270160895427,2.0,845.0,13.4,1.6,9.9,2.9,0.5,1.25,9.6,0.0
3270160895700,1.0,987.0,14.0,2.6,13.0,2.7,0.328,0.82,14.0,0.0
3270160896257,0.0,1678.0,26.0,3.4,6.1,3.2,0.48,1.2,35.0,0.0
3270160896592,1.0,736.0,9.1,1.1,9.6,1.2,0.224,0.56,13.0,1.0
3270160896677,2.0,996.0,11.0,2.1,14.0,2.4,0.404,1.01,20.0,0.0
3270160897018,0.0,1966.0,45.0,2.6,7.8,2.3,0.376,0.94,8.5,0.0
3270160897049,0.0,1079.0,16.0,1.4,7.0,4.7,0.44,1.1,22.0,0.0
3270160897087,4.0,1237.0,17.0,1.9,8.7,3.5,0.44,1.1,27.0,0.0
3270160897094,1.0,941.0,5.2,2.0,9.0,6.2,0.6,1.5,34.0,0.0
3270160897117,3.0,1245.0,18.0,3.9,14.0,2.3,0.48,1.2,19.0,0.0
3270160897124,1.0,1334.0,18.0,2.0,13.0,1.7,0.4,1.0,25.0,0.0
3270160897131,1.0,1089.0,8.8,2.1,12.0,3.1,0.44,1.1,32.0,0.0
3270160897148,3.0,950.0,14.0,1.4,9.7,1.8,0.4,1.0,15.0,0.0
3270160897155,4.0,1523.0,14.0,4.0,16.0,3.1,0.68,1.7,42.0,0.0
3270160897162,10.0,1167.0,15.0,2.2,12.0,2.4,0.472,1.18,23.0,0.0
3270160897179,2.0,1199.0,18.0,2.3,8.9,4.4,0.48,1.2,20.0,0.0
3270160897186,2.0,1560.0,26.0,2.1,14.0,1.5,0.48,1.2,20.0,0.0
3270160897209,0.0,430.0,3.2,2.2,4.3,1.6,0.14,0.35,13.0,1.0
3270160897216,0.0,600.0,4.4,1.8,6.0,1.3,0.208,0.52,19.0,1.0
3270160897223,0.0,510.0,4.8,1.1,6.8,2.0,0.32,0.8,12.0,1.0
3270160897230,1.0,874.0,12.0,2.1,10.0,1.6,0.364,0.91,13.0,1.0
3270160897254,0.0,889.0,10.0,4.0,11.0,2.6,0.276,0.69,17.0,1.0
3270160897278,5.0,858.0,11.0,2.6,7.5,2.8,0.38,0.95,18.0,0.0
3270160897285,1.0,619.0,6.4,0.8,4.8,0.9,0.336,0.84,17.0,0.0
3270160897407,2.0,590.0,6.0,0.83,6.4,1.3,0.24,0.6,15.0,1.0
3270160897421,2.0,1364.0,15.0,3.5,6.8,11.0,0.196,0.49,40.0,0.0
3270160897582,6.0,757.0,8.9,1.3,8.4,1.6,0.2,0.5,16.0,0.0
3270160897667,2.0,410.0,3.4,1.2,5.4,2.9,0.28,0.7,11.0,1.0
3270160897810,0.0,462.0,4.7,1.6,6.3,1.2,0.24,0.6,10.0,1.0
3270160897827,4.0,1232.0,14.0,0.9,16.0,1.0,0.37,0.925,31.0,0.0
3270160897902,2.0,1316.0,18.0,1.5,5.2,0.5,0.3,0.75,33.0,0.0
3270160897919,1.0,925.0,16.0,0.5,8.3,4.3,0.324,0.81,11.0,0.0
3270160898152,6.0,1155.0,16.0,1.7,5.8,2.1,0.36,0.9,26.0,0.0
3270160898237,12.0,1172.0,16.0,1.7,7.2,5.3,0.376,0.94,26.0,0.0
3270160898824,2.0,1200.0,19.0,2.8,14.0,2.4,0.48,1.2,15.0,0.0
3270160899074,3.0,1210.0,18.0,0.9,11.0,3.8,0.368,0.92,21.0,0.0
3270160899487,1.0,1054.0,14.0,0.0,8.5,2.2,0.28,0.7,23.0,0.0
3270160899494,2.0,674.0,10.0,1.7333332,4.6,3.0,0.148,0.37,12.0,0.0
3270160899722,9.0,1042.0,11.0,1.6,11.0,3.4,0.436,1.09,25.0,0.0
3270160899982,2.0,1138.0,11.0,1.8,13.0,3.0,0.548,1.37,28.0,0.0
3270160960944,0.0,569.0,5.2,0.9,6.2,0.2,0.26,0.65,16.0,1.0
3270161149208,2.0,922.0,16.8,0.5,16.4,1.1,0.762,1.905,1.3,0.0
3270161578961,0.0,1267.0,3.7,1.3,4.1,43.4,0.08128,0.2032,61.8,0.0
3270164800373,0.0,705.0,16.0,0.5,1.7,0.9,0.232,0.58,5.7,0.0
3270190005094,5.0,1207.0,0.0,0.0,0.0,67.0,0.0,0.0,71.0,
3270190005759,4.0,2144.0,24.0,2.5,6.7,29.0,0.2,0.5,66.0,0.0
3270190006022,0.0,63.0,0.3,2.0,1.1,0.7,0.6,1.5,1.0,1.0
3270190006084,4.0,2116.0,24.0,2.5,6.4,29.0,0.196,0.49,65.0,
3270190006428,3.0,2017.0,18.0,2.8,6.0,34.0,0.248,0.62,72.0,0.0
3270190006763,1.0,96.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
3270190006794,1.0,25.0,0.0,0.0,0.0,0.7,0.012,0.03,1.3,
3270190006947,4.0,1217.0,0.0,0.0,0.0,70.0,0.0,0.0,72.0,0.0
3270190006954,1.0,1403.0,0.0,0.0,0.0,77.0,0.0,0.0,82.0,
3270190007005,1.0,323.0,0.0,0.0,0.0,19.0,0.0,0.0,19.0,
3270190007050,2.0,1016.0,0.0,1.4,0.0,59.0,0.016,0.04,59.0,0.0
3270190007074,2.0,1081.0,0.0,1.3,0.0,59.0,0.008,0.02,63.0,0.0
3270190007081,2.0,1034.0,0.0,0.6,0.0,62.0,0.0,0.0,64.0,0.0
3270190008217,0.0,2017.0,18.0,2.8,6.0,34.0,0.232,0.58,72.0,0.0
3270190008477,1.0,1678.0,7.6,4.3,11.0,3.2,0.76,1.9,70.0,0.0
3270190010074,0.0,135.0,0.3,2.0,0.8,6.2,0.04,0.1,6.6,1.0
3270190010395,0.0,180.0,0.0,2.3,2.3,6.7,0.056,0.14,7.2,1.0
3270190010685,1.0,697.0,7.1,0.7,12.0,0.8,0.22,0.55,13.0,1.0
3270190020059,0.0,138.0,0.05,0.0,3.2,4.8,0.04,0.1,4.8,1.0
3270190020066,0.0,1643.0,32.0,0.0,27.0,0.0,0.34,0.85,0.0,0.0
3270190020073,1.0,430.0,3.9,1.1,5.3,2.5,0.252,0.63,11.0,1.0
3270190020288,0.0,3063.0,82.0,0.0,0.7,1.0,0.012,0.03,1.0,0.0
